SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Preload-1N,1-Compress,2.100,12.14,0.009,0.965
Preload-1N,1-Compress,2.110,12.14,0.009,0.965
Preload-1N,1-Compress,2.120,12.14,0.009,0.943
Preload-1N,1-Compress,2.130,12.14,0.009,0.954
Preload-1N,1-Compress,2.140,12.138,0.011,0.954
Preload-1N,1-Compress,2.150,12.138,0.011,0.954
Preload-1N,1-Compress,2.160,12.138,0.011,0.954
Preload-1N,1-Compress,2.170,12.138,0.011,0.954
Preload-1N,1-Compress,2.180,12.138,0.011,0.965
Preload-1N,1-Compress,2.190,12.138,0.011,0.975
Preload-1N,1-Compress,2.200,12.138,0.011,0.975
Preload-1N,1-Compress,2.210,12.138,0.011,0.975
Preload-1N,1-Compress,2.220,12.138,0.011,0.975
Preload-1N,1-Compress,2.230,12.138,0.011,0.986
Preload-1N,1-Compress,2.240,12.138,0.011,0.986
Preload-1N,1-Compress,2.250,12.138,0.011,0.986
Preload-1N,1-Compress,2.260,12.138,0.011,1.007
Preload-1N,1-Compress,2.270,12.138,0.011,1.028
Preload-1N,1-Compress,2.280,12.14,0.009,1.039
Preload-1N,1-Compress,2.290,12.14,0.009,1.039
Preload-1N,1-Compress,2.300,12.141,0.008,1.007
Preload-1N,1-Compress,2.310,12.141,0.008,1.018
Preload-1N,1-Compress,2.320,12.143,0.006,0.986
Preload-1N,1-Compress,2.330,12.144,0.005,0.975
Preload-1N,1-Compress,2.340,12.144,0.005,0.943
Preload-1N,1-Compress,2.350,12.144,0.005,0.933
Preload-1N,1-Compress,2.360,12.144,0.005,0.922
Preload-1N,1-Compress,2.370,12.144,0.005,0.912
Preload-1N,1-Compress,2.380,12.144,0.005,0.922
Preload-1N,1-Compress,2.390,12.144,0.005,0.912
Preload-1N,1-Compress,2.400,12.143,0.006,0.912
Preload-1N,1-Compress,2.410,12.143,0.006,0.912
Preload-1N,1-Compress,2.420,12.141,0.008,0.922
Preload-1N,1-Compress,2.430,12.141,0.008,0.912
Preload-1N,1-Compress,2.440,12.14,0.009,0.933
Preload-1N,1-Compress,2.450,12.138,0.011,0.943
Preload-1N,1-Compress,2.460,12.137,0.012,0.943
Preload-1N,1-Compress,2.470,12.137,0.012,0.975
Preload-1N,1-Compress,2.480,12.135,0.014,0.986
Preload-1N,1-Compress,2.490,12.135,0.014,1.007
Preload-1N,1-Compress,2.500,12.135,0.014,1.007
Preload-1N,1-Compress,2.510,12.135,0.014,0.996
Preload-1N,1-Compress,2.520,12.135,0.014,0.996
Preload-1N,1-Compress,2.530,12.135,0.014,1.007
Preload-1N,1-Compress,2.540,12.137,0.012,1.007
Preload-1N,1-Compress,2.550,12.137,0.012,0.975
Preload-1N,1-Compress,2.560,12.137,0.012,0.996
Preload-1N,1-Compress,2.570,12.137,0.012,0.975
Preload-1N,1-Compress,2.580,12.137,0.012,0.996
Preload-1N,1-Compress,2.590,12.137,0.012,0.975
Preload-1N,1-Compress,2.600,12.137,0.012,0.975
Preload-1N,1-Compress,2.610,12.137,0.012,0.975
Preload-1N,1-Compress,2.620,12.137,0.012,0.986
Preload-1N,1-Compress,2.630,12.137,0.012,0.986
Preload-1N,1-Compress,2.640,12.137,0.012,0.975
Preload-1N,1-Compress,2.650,12.137,0.012,0.975
Preload-1N,1-Compress,2.660,12.137,0.012,0.986
Preload-1N,1-Compress,2.670,12.137,0.012,0.975
Preload-1N,1-Compress,2.680,12.137,0.012,0.975
Preload-1N,1-Compress,2.690,12.137,0.012,0.965
Preload-1N,1-Compress,2.700,12.137,0.012,0.975
Preload-1N,1-Compress,2.710,12.137,0.012,0.975
Preload-1N,1-Compress,2.720,12.137,0.012,0.975
Preload-1N,1-Compress,2.730,12.137,0.012,0.954
Preload-1N,1-Compress,2.740,12.137,0.012,0.943
Preload-1N,1-Compress,2.750,12.137,0.012,0.954
Preload-1N,1-Compress,2.760,12.135,0.014,0.954
Preload-1N,1-Compress,2.770,12.135,0.014,0.975
Preload-1N,1-Compress,2.780,12.135,0.014,0.954
Preload-1N,1-Compress,2.790,12.135,0.014,0.975
Preload-1N,1-Compress,2.800,12.135,0.014,0.965
Preload-1N,1-Compress,2.810,12.135,0.014,0.975
Preload-1N,1-Compress,2.820,12.135,0.014,0.975
Preload-1N,1-Compress,2.830,12.135,0.014,0.986
Preload-1N,1-Compress,2.840,12.135,0.014,0.975
Preload-1N,1-Compress,2.850,12.135,0.014,0.986
Preload-1N,1-Compress,2.860,12.135,0.014,0.975
Preload-1N,1-Compress,2.870,12.135,0.014,0.975
Preload-1N,1-Compress,2.880,12.135,0.014,0.996
Preload-1N,1-Compress,2.890,12.135,0.014,0.996
Preload-1N,1-Compress,2.900,12.135,0.014,0.996
Preload-1N,1-Compress,2.910,12.135,0.014,0.996
Preload-1N,1-Compress,2.920,12.135,0.014,0.986
Preload-1N,1-Compress,2.930,12.135,0.014,0.996
Preload-1N,1-Compress,2.940,12.135,0.014,0.986
Preload-1N,1-Compress,2.950,12.135,0.014,0.975
Preload-1N,1-Compress,2.960,12.135,0.014,0.975
Preload-1N,1-Compress,2.970,12.135,0.014,0.986
Preload-1N,1-Compress,2.980,12.135,0.014,0.986
Preload-1N,1-Compress,2.990,12.135,0.014,0.986
Preload-1N,1-Compress,3.000,12.135,0.014,0.975
Preload-1N,1-Compress,3.010,12.135,0.014,0.986
Preload-1N,1-Compress,3.020,12.135,0.014,0.975
Preload-1N,1-Compress,3.030,12.135,0.014,0.965
Preload-1N,1-Compress,3.040,12.135,0.014,0.965
Preload-1N,1-Compress,3.050,12.135,0.014,0.954
Preload-1N,1-Compress,3.060,12.133,0.016,0.954
Preload-1N,1-Compress,3.070,12.133,0.016,0.975
Preload-1N,1-Compress,3.080,12.133,0.016,0.965
Preload-1N,1-Compress,3.090,12.133,0.016,0.986
Preload-1N,1-Compress,3.100,12.133,0.016,0.975
Preload-1N,1-Compress,3.110,12.133,0.016,0.986
Preload-1N,1-Compress,3.120,12.133,0.016,0.996
Preload-1N,1-Compress,3.130,12.133,0.016,0.986
Preload-1N,1-Compress,3.140,12.133,0.016,0.996
Preload-1N,1-Compress,3.150,12.133,0.016,0.975
Preload-1N,1-Compress,3.160,12.133,0.016,0.996
Preload-1N,1-Compress,3.170,12.133,0.016,0.986
Preload-1N,1-Compress,3.180,12.133,0.016,1.007
Preload-1N,1-Compress,3.190,12.133,0.016,1.007
Preload-1N,1-Compress,3.200,12.135,0.014,1.007
Preload-1N,1-Compress,3.210,12.135,0.014,0.986
Preload-1N,1-Compress,3.220,12.135,0.014,0.996
Preload-1N,1-Compress,3.230,12.135,0.014,0.975
Preload-1N,1-Compress,3.240,12.135,0.014,0.986
Preload-1N,1-Compress,3.250,12.135,0.014,0.965
Preload-1N,1-Compress,3.260,12.135,0.014,0.965
Preload-1N,1-Compress,3.270,12.135,0.014,0.965
Preload-1N,1-Compress,3.280,12.135,0.014,0.965
Preload-1N,1-Compress,3.290,12.135,0.014,0.965
Preload-1N,1-Compress,3.300,12.135,0.014,0.965
Preload-1N,1-Compress,3.310,12.133,0.016,0.965
Preload-1N,1-Compress,3.320,12.133,0.016,0.954
Preload-1N,1-Compress,3.330,12.133,0.016,0.965
Preload-1N,1-Compress,3.340,12.133,0.016,0.954
Preload-1N,1-Compress,3.350,12.133,0.016,0.965
Preload-1N,1-Compress,3.360,12.133,0.016,0.965
Preload-1N,1-Compress,3.370,12.133,0.016,0.965
Preload-1N,1-Compress,3.380,12.133,0.016,0.975
Preload-1N,1-Compress,3.390,12.133,0.016,0.975
Preload-1N,1-Compress,3.400,12.132,0.017,0.965
Preload-1N,1-Compress,3.410,12.132,0.017,0.975
Preload-1N,1-Compress,3.420,12.132,0.017,0.986
Preload-1N,1-Compress,3.430,12.132,0.017,0.986
Preload-1N,1-Compress,3.440,12.132,0.017,0.975
Preload-1N,1-Compress,3.450,12.132,0.017,0.996
Preload-1N,1-Compress,3.460,12.132,0.017,1.007
Preload-1N,1-Compress,3.470,12.133,0.016,0.986
Preload-1N,1-Compress,3.480,12.133,0.016,1.007
Preload-1N,1-Compress,3.490,12.133,0.016,1.007
Preload-1N,1-Compress,3.500,12.135,0.014,0.996
Preload-1N,1-Compress,3.510,12.135,0.014,0.954
Preload-1N,1-Compress,3.520,12.135,0.014,0.965
Preload-1N,1-Compress,3.530,12.135,0.014,0.954
Preload-1N,1-Compress,3.540,12.135,0.014,0.954
Preload-1N,1-Compress,3.550,12.135,0.014,0.943
Preload-1N,1-Compress,3.560,12.135,0.014,0.954
Preload-1N,1-Compress,3.570,12.135,0.014,0.954
Preload-1N,1-Compress,3.580,12.133,0.016,0.954
Preload-1N,1-Compress,3.590,12.133,0.016,0.954
Preload-1N,1-Compress,3.600,12.133,0.016,0.943
Preload-1N,1-Compress,3.610,12.133,0.016,0.965
Preload-1N,1-Compress,3.620,12.132,0.017,0.965
Preload-1N,1-Compress,3.630,12.132,0.017,0.975
Preload-1N,1-Compress,3.640,12.132,0.017,0.975
Preload-1N,1-Compress,3.650,12.132,0.017,0.996
Preload-1N,1-Compress,3.660,12.132,0.017,0.986
Preload-1N,1-Compress,3.670,12.132,0.017,0.986
Preload-1N,1-Compress,3.680,12.132,0.017,0.986
Preload-1N,1-Compress,3.690,12.132,0.017,0.986
Preload-1N,1-Compress,3.700,12.13,0.019,0.996
Preload-1N,1-Compress,3.710,12.13,0.019,0.996
Preload-1N,1-Compress,3.720,12.13,0.019,1.007
Preload-1N,1-Compress,3.730,12.13,0.019,1.018
Preload-1N,1-Compress,3.740,12.13,0.019,1.049
Preload-1N,1-Compress,3.750,12.13,0.019,1.060
Preload-1N,1-Compress,3.760,12.132,0.017,1.060
Preload-1N,1-Compress,3.770,12.132,0.017,1.060
Preload-1N,1-Compress,3.780,12.133,0.016,1.060
Preload-1N,1-Compress,3.790,12.135,0.014,1.018
Preload-1N,1-Compress,3.800,12.137,0.012,1.018
Preload-1N,1-Compress,3.810,12.138,0.011,0.965
Preload-1N,1-Compress,3.820,12.138,0.011,0.943
Preload-1N,1-Compress,3.830,12.138,0.011,0.922
Preload-1N,1-Compress,3.840,12.138,0.011,0.922
Preload-1N,1-Compress,3.850,12.138,0.011,0.912
Preload-1N,1-Compress,3.860,12.138,0.011,0.912
Preload-1N,1-Compress,3.870,12.138,0.011,0.912
Preload-1N,1-Compress,3.880,12.137,0.012,0.912
Preload-1N,1-Compress,3.890,12.137,0.012,0.901
Preload-1N,1-Compress,3.900,12.135,0.014,0.922
Preload-1N,1-Compress,3.910,12.133,0.016,0.943
Preload-1N,1-Compress,3.920,12.132,0.017,0.954
Preload-1N,1-Compress,3.930,12.13,0.019,0.986
Preload-1N,1-Compress,3.940,12.13,0.019,1.007
Preload-1N,1-Compress,3.950,12.129,0.02,1.018
Preload-1N,1-Compress,3.960,12.129,0.02,1.039
Preload-1N,1-Compress,3.970,12.129,0.02,1.049
Preload-1N,1-Compress,3.980,12.129,0.02,1.039
Preload-1N,1-Compress,3.990,12.129,0.02,1.039
Preload-1N,1-Compress,4.000,12.129,0.02,1.028
Preload-1N,1-Compress,4.010,12.129,0.02,1.028
Preload-1N,1-Compress,4.020,12.13,0.019,1.018
Preload-1N,1-Compress,4.030,12.13,0.019,1.018
Preload-1N,1-Compress,4.040,12.13,0.019,1.007
Preload-1N,1-Compress,4.050,12.132,0.017,0.996
Preload-1N,1-Compress,4.060,12.132,0.017,0.954
Preload-1N,1-Compress,4.070,12.132,0.017,0.954
Preload-1N,1-Compress,4.080,12.132,0.017,0.954
Preload-1N,1-Compress,4.090,12.132,0.017,0.975
Preload-1N,1-Compress,4.100,12.132,0.017,0.965
Preload-1N,1-Compress,4.110,12.132,0.017,0.975
Preload-1N,1-Compress,4.120,12.13,0.019,0.965
Preload-1N,1-Compress,4.130,12.13,0.019,0.975
Preload-1N,1-Compress,4.140,12.13,0.019,0.975
Preload-1N,1-Compress,4.150,12.13,0.019,0.986
Preload-1N,1-Compress,4.160,12.13,0.019,0.986
Preload-1N,1-Compress,4.170,12.13,0.019,0.996
Preload-1N,1-Compress,4.180,12.13,0.019,0.996
Preload-1N,1-Compress,4.190,12.13,0.019,0.996
Preload-1N,1-Compress,4.200,12.13,0.019,0.996
Preload-1N,1-Compress,4.210,12.13,0.019,0.986
Preload-1N,1-Compress,4.220,12.13,0.019,0.996
Preload-1N,1-Compress,4.230,12.13,0.019,0.986
Preload-1N,1-Compress,4.240,12.13,0.019,0.975
Preload-1N,1-Compress,4.250,12.13,0.019,0.975
Preload-1N,1-Compress,4.260,12.129,0.02,0.975
Preload-1N,1-Compress,4.270,12.129,0.02,0.986
Preload-1N,1-Compress,4.280,12.129,0.02,0.975
Preload-1N,1-Compress,4.290,12.129,0.02,0.996
Preload-1N,1-Compress,4.300,12.129,0.02,0.986
Preload-1N,1-Compress,4.310,12.129,0.02,1.007
Preload-1N,1-Compress,4.320,12.129,0.02,1.007
Preload-1N,1-Compress,4.330,12.129,0.02,0.996
Preload-1N,1-Compress,4.340,12.129,0.02,1.007
Preload-1N,1-Compress,4.350,12.129,0.02,0.996
Preload-1N,1-Compress,4.360,12.129,0.02,0.996
Preload-1N,1-Compress,4.370,12.129,0.02,0.996
Preload-1N,1-Compress,4.380,12.129,0.02,1.007
Preload-1N,1-Compress,4.390,12.13,0.019,1.018
Preload-1N,1-Compress,4.400,12.13,0.019,1.007
Preload-1N,1-Compress,4.410,12.13,0.019,0.986
Preload-1N,1-Compress,4.420,12.13,0.019,0.996
Preload-1N,1-Compress,4.430,12.13,0.019,0.975
Preload-1N,1-Compress,4.440,12.13,0.019,0.975
Preload-1N,1-Compress,4.450,12.13,0.019,0.965
Preload-1N,1-Compress,4.460,12.13,0.019,0.965
Preload-1N,1-Compress,4.470,12.13,0.019,0.975
Preload-1N,1-Compress,4.480,12.129,0.02,0.975
Preload-1N,1-Compress,4.490,12.129,0.02,0.975
Preload-1N,1-Compress,4.500,12.129,0.02,0.975
Preload-1N,1-Compress,4.510,12.129,0.02,0.996
Preload-1N,1-Compress,4.520,12.129,0.02,0.986
Preload-1N,1-Compress,4.530,12.129,0.02,1.007
Preload-1N,1-Compress,4.540,12.127,0.022,0.986
Preload-1N,1-Compress,4.550,12.127,0.022,0.986
Preload-1N,1-Compress,4.560,12.127,0.022,0.996
Preload-1N,1-Compress,4.570,12.127,0.022,0.996
Preload-1N,1-Compress,4.580,12.127,0.022,1.018
Preload-1N,1-Compress,4.590,12.127,0.022,1.018
Preload-1N,1-Compress,4.600,12.127,0.022,1.028
Preload-1N,1-Compress,4.610,12.127,0.022,1.028
Preload-1N,1-Compress,4.620,12.129,0.02,1.028
Preload-1N,1-Compress,4.630,12.129,0.02,1.007
Preload-1N,1-Compress,4.640,12.129,0.02,1.007
Preload-1N,1-Compress,4.650,12.129,0.02,0.996
Preload-1N,1-Compress,4.660,12.129,0.02,0.986
Preload-1N,1-Compress,4.670,12.129,0.02,0.975
Preload-1N,1-Compress,4.680,12.129,0.02,0.975
Preload-1N,1-Compress,4.690,12.129,0.02,0.996
Preload-1N,1-Compress,4.700,12.129,0.02,0.986
Preload-1N,1-Compress,4.710,12.129,0.02,0.996
Preload-1N,1-Compress,4.720,12.129,0.02,0.986
Preload-1N,1-Compress,4.730,12.129,0.02,0.986
Preload-1N,1-Compress,4.740,12.129,0.02,0.986
Preload-1N,1-Compress,4.750,12.129,0.02,0.986
Preload-1N,1-Compress,4.760,12.129,0.02,0.996
Preload-1N,1-Compress,4.770,12.129,0.02,0.986
Preload-1N,1-Compress,4.780,12.127,0.022,0.986
Preload-1N,1-Compress,4.790,12.127,0.022,1.007
