SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Preload-1N,1-Hold,11.800,12.28,0.122,0.996
Preload-1N,1-Hold,11.810,12.28,0.122,0.996
Preload-1N,1-Hold,11.820,12.28,0.122,0.996
Preload-1N,1-Hold,11.830,12.28,0.122,1.018
Preload-1N,1-Hold,11.840,12.28,0.122,1.018
Preload-1N,1-Hold,11.850,12.28,0.122,1.018
Preload-1N,1-Hold,11.860,12.28,0.122,1.018
Preload-1N,1-Hold,11.870,12.28,0.122,1.018
Preload-1N,1-Hold,11.880,12.28,0.122,1.007
Preload-1N,1-Hold,11.890,12.28,0.122,1.028
Preload-1N,1-Hold,11.900,12.28,0.122,1.028
Preload-1N,1-Hold,11.910,12.28,0.122,1.028
Preload-1N,1-Hold,11.920,12.28,0.122,1.028
Preload-1N,1-Hold,11.930,12.28,0.122,1.018
Preload-1N,1-Hold,11.940,12.28,0.122,1.018
Preload-1N,1-Hold,11.950,12.28,0.122,1.018
Preload-1N,1-Hold,11.960,12.28,0.122,1.018
Preload-1N,1-Hold,11.970,12.28,0.122,1.018
Preload-1N,1-Hold,11.980,12.28,0.122,1.018
Preload-1N,1-Hold,11.990,12.28,0.122,1.018
Preload-1N,1-Hold,12.000,12.28,0.122,1.007
Preload-1N,1-Hold,12.010,12.28,0.122,1.018
Preload-1N,1-Hold,12.020,12.28,0.122,1.007
Preload-1N,1-Hold,12.030,12.28,0.122,1.007
Preload-1N,1-Hold,12.040,12.28,0.122,0.986
Preload-1N,1-Hold,12.050,12.28,0.122,0.975
Preload-1N,1-Hold,12.060,12.28,0.122,0.996
Preload-1N,1-Hold,12.070,12.28,0.122,0.986
Preload-1N,1-Hold,12.080,12.279,0.123,0.986
Preload-1N,1-Hold,12.090,12.279,0.123,0.986
Preload-1N,1-Hold,12.100,12.279,0.123,0.986
Preload-1N,1-Hold,12.110,12.279,0.123,1.007
Preload-1N,1-Hold,12.120,12.279,0.123,0.996
Preload-1N,1-Hold,12.130,12.279,0.123,1.018
Preload-1N,1-Hold,12.140,12.279,0.123,1.007
Preload-1N,1-Hold,12.150,12.279,0.123,1.018
Preload-1N,1-Hold,12.160,12.279,0.123,1.007
Preload-1N,1-Hold,12.170,12.279,0.123,1.007
Preload-1N,1-Hold,12.180,12.279,0.123,1.007
Preload-1N,1-Hold,12.190,12.279,0.123,1.028
Preload-1N,1-Hold,12.200,12.279,0.123,1.018
Preload-1N,1-Hold,12.210,12.279,0.123,1.028
Preload-1N,1-Hold,12.220,12.279,0.123,1.018
Preload-1N,1-Hold,12.230,12.279,0.123,1.018
Preload-1N,1-Hold,12.240,12.279,0.123,1.028
Preload-1N,1-Hold,12.250,12.279,0.123,1.018
Preload-1N,1-Hold,12.260,12.279,0.123,1.007
Preload-1N,1-Hold,12.270,12.279,0.123,1.018
Preload-1N,1-Hold,12.280,12.279,0.123,1.018
Preload-1N,1-Hold,12.290,12.279,0.123,1.018
Preload-1N,1-Hold,12.300,12.279,0.123,1.018
Preload-1N,1-Hold,12.310,12.279,0.123,1.007
Preload-1N,1-Hold,12.320,12.279,0.123,1.007
Preload-1N,1-Hold,12.330,12.279,0.123,1.007
Preload-1N,1-Hold,12.340,12.279,0.123,0.975
Preload-1N,1-Hold,12.350,12.279,0.123,0.986
Preload-1N,1-Hold,12.360,12.279,0.123,0.975
Preload-1N,1-Hold,12.370,12.279,0.123,0.986
Preload-1N,1-Hold,12.380,12.277,0.125,0.986
Preload-1N,1-Hold,12.390,12.277,0.125,0.975
Preload-1N,1-Hold,12.400,12.277,0.125,0.986
Preload-1N,1-Hold,12.410,12.277,0.125,1.007
Preload-1N,1-Hold,12.420,12.277,0.125,0.996
Preload-1N,1-Hold,12.430,12.277,0.125,1.007
Preload-1N,1-Hold,12.440,12.277,0.125,1.007
Preload-1N,1-Hold,12.450,12.277,0.125,1.007
Preload-1N,1-Hold,12.460,12.277,0.125,1.007
Preload-1N,1-Hold,12.470,12.277,0.125,1.007
Preload-1N,1-Hold,12.480,12.277,0.125,1.007
Preload-1N,1-Hold,12.490,12.277,0.125,1.018
Preload-1N,1-Hold,12.500,12.277,0.125,1.018
Preload-1N,1-Hold,12.510,12.277,0.125,1.028
Preload-1N,1-Hold,12.520,12.277,0.125,1.028
Preload-1N,1-Hold,12.530,12.277,0.125,1.039
Preload-1N,1-Hold,12.540,12.277,0.125,1.039
Preload-1N,1-Hold,12.550,12.277,0.125,1.049
Preload-1N,1-Hold,12.560,12.277,0.125,1.060
Preload-1N,1-Hold,12.570,12.277,0.125,1.060
Preload-1N,1-Hold,12.580,12.277,0.125,1.060
Preload-1N,1-Hold,12.590,12.277,0.125,1.060
Preload-1N,1-Hold,12.600,12.279,0.123,1.060
Preload-1N,1-Hold,12.610,12.279,0.123,1.039
Preload-1N,1-Hold,12.620,12.28,0.122,0.975
Preload-1N,1-Hold,12.630,12.282,0.12,0.975
Preload-1N,1-Hold,12.640,12.282,0.12,0.933
Preload-1N,1-Hold,12.650,12.28,0.122,0.922
Preload-1N,1-Hold,12.660,12.28,0.122,0.933
Preload-1N,1-Hold,12.670,12.28,0.122,0.933
Preload-1N,1-Hold,12.680,12.279,0.123,0.933
Preload-1N,1-Hold,12.690,12.279,0.123,0.943
Preload-1N,1-Hold,12.700,12.279,0.123,0.943
Preload-1N,1-Hold,12.710,12.279,0.123,0.943
Preload-1N,1-Hold,12.720,12.279,0.123,0.943
Preload-1N,1-Hold,12.730,12.279,0.123,0.943
Preload-1N,1-Hold,12.740,12.277,0.125,0.943
Preload-1N,1-Hold,12.750,12.277,0.125,0.943
Preload-1N,1-Hold,12.760,12.277,0.125,0.954
Preload-1N,1-Hold,12.770,12.277,0.125,0.954
Preload-1N,1-Hold,12.780,12.277,0.125,0.954
Preload-1N,1-Hold,12.790,12.277,0.125,0.954
Preload-1N,1-Hold,12.800,12.277,0.125,0.975
Preload-1N,1-Hold,12.810,12.277,0.125,0.965
Preload-1N,1-Hold,12.820,12.277,0.125,0.975
Preload-1N,1-Hold,12.830,12.277,0.125,0.975
Preload-1N,1-Hold,12.840,12.277,0.125,0.986
Preload-1N,1-Hold,12.850,12.277,0.125,0.975
Preload-1N,1-Hold,12.860,12.277,0.125,0.975
Preload-1N,1-Hold,12.870,12.277,0.125,0.975
Preload-1N,1-Hold,12.880,12.277,0.125,0.975
Preload-1N,1-Hold,12.890,12.277,0.125,0.975
Preload-1N,1-Hold,12.900,12.277,0.125,0.975
Preload-1N,1-Hold,12.910,12.277,0.125,0.975
Preload-1N,1-Hold,12.920,12.277,0.125,0.975
Preload-1N,1-Hold,12.930,12.277,0.125,0.965
Preload-1N,1-Hold,12.940,12.277,0.125,0.965
Preload-1N,1-Hold,12.950,12.277,0.125,0.943
Preload-1N,1-Hold,12.960,12.277,0.125,0.954
Preload-1N,1-Hold,12.970,12.277,0.125,0.954
Preload-1N,1-Hold,12.980,12.277,0.125,0.943
Preload-1N,1-Hold,12.990,12.277,0.125,0.954
Preload-1N,1-Hold,13.000,12.277,0.125,0.954
Preload-1N,1-Hold,13.010,12.277,0.125,0.954
Preload-1N,1-Hold,13.020,12.277,0.125,0.954
Preload-1N,1-Hold,13.030,12.277,0.125,0.954
Preload-1N,1-Hold,13.040,12.277,0.125,0.943
Preload-1N,1-Hold,13.050,12.277,0.125,0.943
Preload-1N,1-Hold,13.060,12.277,0.125,0.943
Preload-1N,1-Hold,13.070,12.277,0.125,0.943
Preload-1N,1-Hold,13.080,12.277,0.125,0.943
Preload-1N,1-Hold,13.090,12.277,0.125,0.943
Preload-1N,1-Hold,13.100,12.277,0.125,0.954
Preload-1N,1-Hold,13.110,12.277,0.125,0.954
Preload-1N,1-Hold,13.120,12.277,0.125,0.965
Preload-1N,1-Hold,13.130,12.277,0.125,0.954
Preload-1N,1-Hold,13.140,12.277,0.125,0.954
Preload-1N,1-Hold,13.150,12.277,0.125,0.954
Preload-1N,1-Hold,13.160,12.277,0.125,0.965
Preload-1N,1-Hold,13.170,12.277,0.125,0.954
Preload-1N,1-Hold,13.180,12.277,0.125,0.954
Preload-1N,1-Hold,13.190,12.277,0.125,0.954
Preload-1N,1-Hold,13.200,12.277,0.125,0.954
Preload-1N,1-Hold,13.210,12.277,0.125,0.954
Preload-1N,1-Hold,13.220,12.277,0.125,0.954
Preload-1N,1-Hold,13.230,12.277,0.125,0.943
Preload-1N,1-Hold,13.240,12.277,0.125,0.943
Preload-1N,1-Hold,13.250,12.277,0.125,0.933
Preload-1N,1-Hold,13.260,12.277,0.125,0.943
Preload-1N,1-Hold,13.270,12.277,0.125,0.943
Preload-1N,1-Hold,13.280,12.277,0.125,0.943
Preload-1N,1-Hold,13.290,12.277,0.125,0.933
Preload-1N,1-Hold,13.300,12.277,0.125,0.933
Preload-1N,1-Hold,13.310,12.277,0.125,0.933
Preload-1N,1-Hold,13.320,12.277,0.125,0.933
Preload-1N,1-Hold,13.330,12.277,0.125,0.933
Preload-1N,1-Hold,13.340,12.277,0.125,0.933
Preload-1N,1-Hold,13.350,12.277,0.125,0.933
Preload-1N,1-Hold,13.360,12.277,0.125,0.933
Preload-1N,1-Hold,13.370,12.277,0.125,0.933
Preload-1N,1-Hold,13.380,12.277,0.125,0.933
Preload-1N,1-Hold,13.390,12.277,0.125,0.933
Preload-1N,1-Hold,13.400,12.277,0.125,0.943
Preload-1N,1-Hold,13.410,12.277,0.125,0.943
Preload-1N,1-Hold,13.420,12.277,0.125,0.943
Preload-1N,1-Hold,13.430,12.277,0.125,0.954
Preload-1N,1-Hold,13.440,12.277,0.125,0.943
Preload-1N,1-Hold,13.450,12.277,0.125,0.933
Preload-1N,1-Hold,13.460,12.277,0.125,0.943
Preload-1N,1-Hold,13.470,12.277,0.125,0.943
Preload-1N,1-Hold,13.480,12.277,0.125,0.933
Preload-1N,1-Hold,13.490,12.277,0.125,0.943
Preload-1N,1-Hold,13.500,12.277,0.125,0.943
Preload-1N,1-Hold,13.510,12.277,0.125,0.933
Preload-1N,1-Hold,13.520,12.277,0.125,0.933
Preload-1N,1-Hold,13.530,12.277,0.125,0.933
Preload-1N,1-Hold,13.540,12.277,0.125,0.933
Preload-1N,1-Hold,13.550,12.277,0.125,0.922
Preload-1N,1-Hold,13.560,12.277,0.125,0.933
Preload-1N,1-Hold,13.570,12.277,0.125,0.922
Preload-1N,1-Hold,13.580,12.277,0.125,0.922
Preload-1N,1-Hold,13.590,12.277,0.125,0.922
Preload-1N,1-Hold,13.600,12.277,0.125,0.922
Preload-1N,1-Hold,13.610,12.277,0.125,0.922
Preload-1N,1-Hold,13.620,12.277,0.125,0.922
Preload-1N,1-Hold,13.630,12.277,0.125,0.922
Preload-1N,1-Hold,13.640,12.277,0.125,0.922
Preload-1N,1-Hold,13.650,12.277,0.125,0.933
Preload-1N,1-Hold,13.660,12.277,0.125,0.922
Preload-1N,1-Hold,13.670,12.277,0.125,0.922
Preload-1N,1-Hold,13.680,12.277,0.125,0.922
Preload-1N,1-Hold,13.690,12.277,0.125,0.922
Preload-1N,1-Hold,13.700,12.277,0.125,0.933
Preload-1N,1-Hold,13.710,12.277,0.125,0.933
Preload-1N,1-Hold,13.720,12.277,0.125,0.933
Preload-1N,1-Hold,13.730,12.277,0.125,0.933
Preload-1N,1-Hold,13.740,12.277,0.125,0.922
Preload-1N,1-Hold,13.750,12.277,0.125,0.933
Preload-1N,1-Hold,13.760,12.277,0.125,0.933
Preload-1N,1-Hold,13.770,12.277,0.125,0.933
Preload-1N,1-Hold,13.780,12.277,0.125,0.933
Preload-1N,1-Hold,13.790,12.277,0.125,0.922
Preload-1N,1-Hold,13.800,12.277,0.125,0.933
Preload-1N,1-Hold,13.810,12.277,0.125,0.933
Preload-1N,1-Hold,13.820,12.277,0.125,0.922
Preload-1N,1-Hold,13.830,12.277,0.125,0.922
Preload-1N,1-Hold,13.840,12.277,0.125,0.922
Preload-1N,1-Hold,13.850,12.277,0.125,0.912
Preload-1N,1-Hold,13.860,12.277,0.125,0.912
Preload-1N,1-Hold,13.870,12.277,0.125,0.912
Preload-1N,1-Hold,13.880,12.277,0.125,0.912
Preload-1N,1-Hold,13.890,12.277,0.125,0.912
Preload-1N,1-Hold,13.900,12.277,0.125,0.912
Preload-1N,1-Hold,13.910,12.277,0.125,0.912
Preload-1N,1-Hold,13.920,12.276,0.126,0.922
Preload-1N,1-Hold,13.930,12.276,0.126,0.922
Preload-1N,1-Hold,13.940,12.274,0.128,0.954
Preload-1N,1-Hold,13.950,12.272,0.13,0.954
Preload-1N,1-Hold,13.960,12.271,0.131,0.996
Preload-1N,1-Hold,13.970,12.271,0.131,1.018
Preload-1N,1-Hold,13.980,12.269,0.133,1.007
Preload-1N,1-Hold,13.990,12.269,0.133,1.049
Preload-1N,1-Hold,14.000,12.271,0.131,1.028
Preload-1N,1-Hold,14.010,12.271,0.131,1.018
Preload-1N,1-Hold,14.020,12.272,0.13,0.996
Preload-1N,1-Hold,14.030,12.272,0.13,0.996
Preload-1N,1-Hold,14.040,12.272,0.13,0.986
Preload-1N,1-Hold,14.050,12.272,0.13,0.996
Preload-1N,1-Hold,14.060,12.271,0.131,0.986
Preload-1N,1-Hold,14.070,12.271,0.131,0.996
Preload-1N,1-Hold,14.080,12.271,0.131,0.996
Preload-1N,1-Hold,14.090,12.271,0.131,1.007
Preload-1N,1-Hold,14.100,12.271,0.131,0.996
Preload-1N,1-Hold,14.110,12.271,0.131,0.996
Preload-1N,1-Hold,14.120,12.271,0.131,0.996
Preload-1N,1-Hold,14.130,12.271,0.131,1.007
Preload-1N,1-Hold,14.140,12.271,0.131,0.996
Preload-1N,1-Hold,14.150,12.271,0.131,0.996
Preload-1N,1-Hold,14.160,12.269,0.133,0.975
Preload-1N,1-Hold,14.170,12.269,0.133,0.986
Preload-1N,1-Hold,14.180,12.269,0.133,0.975
Preload-1N,1-Hold,14.190,12.269,0.133,0.996
Preload-1N,1-Hold,14.200,12.269,0.133,0.975
Preload-1N,1-Hold,14.210,12.269,0.133,1.007
Preload-1N,1-Hold,14.220,12.269,0.133,0.996
Preload-1N,1-Hold,14.230,12.269,0.133,1.007
Preload-1N,1-Hold,14.240,12.269,0.133,0.996
Preload-1N,1-Hold,14.250,12.269,0.133,1.007
Preload-1N,1-Hold,14.260,12.269,0.133,0.996
Preload-1N,1-Hold,14.270,12.269,0.133,0.986
Preload-1N,1-Hold,14.280,12.269,0.133,0.986
Preload-1N,1-Hold,14.290,12.269,0.133,0.986
Preload-1N,1-Hold,14.300,12.269,0.133,0.986
Preload-1N,1-Hold,14.310,12.268,0.134,1.018
Preload-1N,1-Hold,14.320,12.268,0.134,1.007
Preload-1N,1-Hold,14.330,12.268,0.134,1.039
Preload-1N,1-Hold,14.340,12.268,0.134,1.039
Preload-1N,1-Hold,14.350,12.268,0.134,1.049
Preload-1N,1-Hold,14.360,12.268,0.134,1.049
Preload-1N,1-Hold,14.370,12.268,0.134,1.070
Preload-1N,1-Hold,14.380,12.268,0.134,1.070
Preload-1N,1-Hold,14.390,12.268,0.134,1.060
Preload-1N,1-Hold,14.400,12.269,0.133,1.060
Preload-1N,1-Hold,14.410,12.269,0.133,1.070
Preload-1N,1-Hold,14.420,12.271,0.131,1.039
Preload-1N,1-Hold,14.430,12.272,0.13,0.986
Preload-1N,1-Hold,14.440,12.272,0.13,0.986
Preload-1N,1-Hold,14.450,12.271,0.131,0.954
Preload-1N,1-Hold,14.460,12.271,0.131,0.943
Preload-1N,1-Hold,14.470,12.271,0.131,0.943
Preload-1N,1-Hold,14.480,12.269,0.133,0.943
Preload-1N,1-Hold,14.490,12.269,0.133,0.954
Preload-1N,1-Hold,14.500,12.269,0.133,0.965
Preload-1N,1-Hold,14.510,12.269,0.133,0.954
Preload-1N,1-Hold,14.520,12.269,0.133,0.954
Preload-1N,1-Hold,14.530,12.269,0.133,0.954
Preload-1N,1-Hold,14.540,12.268,0.134,0.965
Preload-1N,1-Hold,14.550,12.268,0.134,0.954
Preload-1N,1-Hold,14.560,12.268,0.134,0.965
Preload-1N,1-Hold,14.570,12.268,0.134,0.965
Preload-1N,1-Hold,14.580,12.268,0.134,0.965
Preload-1N,1-Hold,14.590,12.268,0.134,0.965
Preload-1N,1-Hold,14.600,12.268,0.134,0.975
Preload-1N,1-Hold,14.610,12.268,0.134,0.996
Preload-1N,1-Hold,14.620,12.268,0.134,0.986
Preload-1N,1-Hold,14.630,12.268,0.134,0.996
Preload-1N,1-Hold,14.640,12.268,0.134,0.986
Preload-1N,1-Hold,14.650,12.268,0.134,0.986
Preload-1N,1-Hold,14.660,12.268,0.134,0.986
Preload-1N,1-Hold,14.670,12.269,0.133,0.986
Preload-1N,1-Hold,14.680,12.269,0.133,0.986
Preload-1N,1-Hold,14.690,12.269,0.133,0.975
Preload-1N,1-Hold,14.700,12.269,0.133,0.975
Preload-1N,1-Hold,14.710,12.269,0.133,0.954
Preload-1N,1-Hold,14.720,12.269,0.133,0.965
Preload-1N,1-Hold,14.730,12.269,0.133,0.954
Preload-1N,1-Hold,14.740,12.269,0.133,0.965
Preload-1N,1-Hold,14.750,12.269,0.133,0.954
Preload-1N,1-Hold,14.760,12.269,0.133,0.943
Preload-1N,1-Hold,14.770,12.269,0.133,0.943
Preload-1N,1-Hold,14.780,12.269,0.133,0.943
Preload-1N,1-Hold,14.790,12.269,0.133,0.943
Preload-1N,1-Hold,14.800,12.269,0.133,0.943
Preload-1N,1-Hold,14.810,12.269,0.133,0.943
Preload-1N,1-Hold,14.820,12.269,0.133,0.943
Preload-1N,1-Hold,14.830,12.269,0.133,0.943
Preload-1N,1-Hold,14.840,12.269,0.133,0.943
Preload-1N,1-Hold,14.850,12.269,0.133,0.943
Preload-1N,1-Hold,14.860,12.269,0.133,0.933
Preload-1N,1-Hold,14.870,12.269,0.133,0.933
Preload-1N,1-Hold,14.880,12.269,0.133,0.933
Preload-1N,1-Hold,14.890,12.269,0.133,0.933
Preload-1N,1-Hold,14.900,12.269,0.133,0.933
Preload-1N,1-Hold,14.910,12.269,0.133,0.943
Preload-1N,1-Hold,14.920,12.269,0.133,0.943
Preload-1N,1-Hold,14.930,12.269,0.133,0.954
Preload-1N,1-Hold,14.940,12.269,0.133,0.943
Preload-1N,1-Hold,14.950,12.269,0.133,0.943
Preload-1N,1-Hold,14.960,12.269,0.133,0.943
Preload-1N,1-Hold,14.970,12.269,0.133,0.943
Preload-1N,1-Hold,14.980,12.269,0.133,0.943
Preload-1N,1-Hold,14.990,12.269,0.133,0.943
1-3N Cycle,1-Compress,15.000,12.269,0.133,0.943
1-3N Cycle,1-Compress,15.010,12.269,0.133,0.943
1-3N Cycle,1-Compress,15.020,12.269,0.133,0.933
1-3N Cycle,1-Compress,15.030,12.269,0.133,0.933
1-3N Cycle,1-Compress,15.040,12.269,0.133,0.943
1-3N Cycle,1-Compress,15.050,12.269,0.133,0.933
1-3N Cycle,1-Compress,15.060,12.268,0.134,0.933
1-3N Cycle,1-Compress,15.070,12.268,0.134,0.943
1-3N Cycle,1-Compress,15.080,12.268,0.134,0.933
1-3N Cycle,1-Compress,15.090,12.268,0.134,0.943
1-3N Cycle,1-Compress,15.100,12.266,0.136,0.954
1-3N Cycle,1-Compress,15.110,12.266,0.136,0.943
1-3N Cycle,1-Compress,15.120,12.265,0.137,0.996
1-3N Cycle,1-Compress,15.130,12.263,0.139,1.018
1-3N Cycle,1-Compress,15.140,12.263,0.139,1.028
1-3N Cycle,1-Compress,15.150,12.262,0.14,1.049
1-3N Cycle,1-Compress,15.160,12.26,0.142,1.060
1-3N Cycle,1-Compress,15.170,12.26,0.142,1.081
1-3N Cycle,1-Compress,15.180,12.258,0.144,1.092
1-3N Cycle,1-Compress,15.190,12.257,0.145,1.102
1-3N Cycle,1-Compress,15.200,12.257,0.145,1.113
1-3N Cycle,1-Compress,15.210,12.255,0.147,1.145
1-3N Cycle,1-Compress,15.220,12.254,0.148,1.145
1-3N Cycle,1-Compress,15.230,12.254,0.148,1.166
1-3N Cycle,1-Compress,15.240,12.251,0.151,1.187
1-3N Cycle,1-Compress,15.250,12.249,0.153,1.198
1-3N Cycle,1-Compress,15.260,12.247,0.155,1.187
1-3N Cycle,1-Compress,15.270,12.246,0.156,1.229
1-3N Cycle,1-Compress,15.280,12.244,0.158,1.240
1-3N Cycle,1-Compress,15.290,12.241,0.161,1.261
1-3N Cycle,1-Compress,15.300,12.238,0.164,1.282
1-3N Cycle,1-Compress,15.310,12.237,0.165,1.314
1-3N Cycle,1-Compress,15.320,12.233,0.169,1.314
1-3N Cycle,1-Compress,15.330,12.23,0.172,1.356
1-3N Cycle,1-Compress,15.340,12.227,0.175,1.378
1-3N Cycle,1-Compress,15.350,12.224,0.178,1.356
1-3N Cycle,1-Compress,15.360,12.219,0.183,1.388
1-3N Cycle,1-Compress,15.370,12.215,0.187,1.409
1-3N Cycle,1-Compress,15.380,12.21,0.192,1.473
1-3N Cycle,1-Compress,15.390,12.205,0.197,1.483
1-3N Cycle,1-Compress,15.400,12.199,0.203,1.547
1-3N Cycle,1-Compress,15.410,12.194,0.208,1.568
1-3N Cycle,1-Compress,15.420,12.188,0.214,1.611
1-3N Cycle,1-Compress,15.430,12.182,0.22,1.653
1-3N Cycle,1-Compress,15.440,12.176,0.226,1.716
1-3N Cycle,1-Compress,15.450,12.171,0.231,1.748
1-3N Cycle,1-Compress,15.460,12.165,0.237,1.780
1-3N Cycle,1-Compress,15.470,12.158,0.244,1.854
1-3N Cycle,1-Compress,15.480,12.154,0.248,1.875
1-3N Cycle,1-Compress,15.490,12.147,0.255,1.865
1-3N Cycle,1-Compress,15.500,12.143,0.259,1.897
1-3N Cycle,1-Compress,15.510,12.137,0.265,1.960
1-3N Cycle,1-Compress,15.520,12.13,0.272,2.034
1-3N Cycle,1-Compress,15.530,12.124,0.278,2.066
1-3N Cycle,1-Compress,15.540,12.119,0.283,2.108
1-3N Cycle,1-Compress,15.550,12.115,0.287,2.151
1-3N Cycle,1-Compress,15.560,12.11,0.292,2.193
1-3N Cycle,1-Compress,15.570,12.105,0.297,2.214
1-3N Cycle,1-Compress,15.580,12.101,0.301,2.246
1-3N Cycle,1-Compress,15.590,12.097,0.305,2.257
1-3N Cycle,1-Compress,15.600,12.093,0.309,2.267
1-3N Cycle,1-Compress,15.610,12.088,0.314,2.246
1-3N Cycle,1-Compress,15.620,12.083,0.319,2.278
1-3N Cycle,1-Compress,15.630,12.077,0.325,2.362
1-3N Cycle,1-Compress,15.640,12.071,0.331,2.437
1-3N Cycle,1-Compress,15.650,12.066,0.336,2.468
1-3N Cycle,1-Compress,15.660,12.063,0.339,2.468
1-3N Cycle,1-Compress,15.670,12.058,0.344,2.521
1-3N Cycle,1-Compress,15.680,12.054,0.348,2.511
1-3N Cycle,1-Compress,15.690,12.049,0.353,2.543
1-3N Cycle,1-Compress,15.700,12.044,0.358,2.574
1-3N Cycle,1-Compress,15.710,12.041,0.361,2.595
1-3N Cycle,1-Compress,15.720,12.037,0.365,2.638
1-3N Cycle,1-Compress,15.730,12.033,0.369,2.659
1-3N Cycle,1-Compress,15.740,12.029,0.373,2.680
1-3N Cycle,1-Compress,15.750,12.026,0.376,2.712
1-3N Cycle,1-Compress,15.760,12.022,0.38,2.744
1-3N Cycle,1-Compress,15.770,12.019,0.383,2.744
1-3N Cycle,1-Compress,15.780,12.018,0.384,2.776
1-3N Cycle,1-Compress,15.790,12.015,0.387,2.786
1-3N Cycle,1-Compress,15.800,12.012,0.39,2.828
1-3N Cycle,1-Compress,15.810,12.008,0.394,2.839
1-3N Cycle,1-Compress,15.820,12.007,0.395,2.850
1-3N Cycle,1-Compress,15.830,12.004,0.398,2.828
1-3N Cycle,1-Compress,15.840,12.002,0.4,2.828
1-3N Cycle,1-Compress,15.850,11.997,0.405,2.860
1-3N Cycle,1-Compress,15.860,11.994,0.408,2.871
1-3N Cycle,1-Compress,15.870,11.991,0.411,2.892
1-3N Cycle,1-Compress,15.880,11.988,0.414,2.924
1-3N Cycle,1-Compress,15.890,11.987,0.415,2.934
1-3N Cycle,1-Compress,15.900,11.983,0.419,2.966
1-3N Cycle,1-Compress,15.910,11.982,0.42,2.966
1-3N Cycle,1-Compress,15.920,11.98,0.422,2.987
1-3N Cycle,1-Compress,15.930,11.979,0.423,2.977
1-3N Cycle,1-Compress,15.940,11.977,0.425,2.998
1-3N Cycle,1-Compress,15.950,11.976,0.426,2.987
1-3N Cycle,1-Compress,15.960,11.974,0.428,2.998
1-3N Cycle,1-Compress,15.970,11.974,0.428,2.977
1-3N Cycle,1-Compress,15.980,11.972,0.43,2.987
1-3N Cycle,1-Compress,15.990,11.971,0.431,2.977
1-3N Cycle,1-Recover,16.000,11.971,0.431,2.977
1-3N Cycle,1-Recover,16.010,11.971,0.431,2.956
1-3N Cycle,1-Recover,16.020,11.971,0.431,2.934
1-3N Cycle,1-Recover,16.030,11.971,0.431,2.934
1-3N Cycle,1-Recover,16.040,11.971,0.431,2.913
1-3N Cycle,1-Recover,16.050,11.971,0.431,2.903
1-3N Cycle,1-Recover,16.060,11.971,0.431,2.892
1-3N Cycle,1-Recover,16.070,11.971,0.431,2.892
1-3N Cycle,1-Recover,16.080,11.971,0.431,2.881
1-3N Cycle,1-Recover,16.090,11.971,0.431,2.871
1-3N Cycle,1-Recover,16.100,11.971,0.431,2.860
1-3N Cycle,1-Recover,16.110,11.971,0.431,2.850
1-3N Cycle,1-Recover,16.120,11.971,0.431,2.860
1-3N Cycle,1-Recover,16.130,11.971,0.431,2.860
1-3N Cycle,1-Recover,16.140,11.971,0.431,2.850
1-3N Cycle,1-Recover,16.150,11.971,0.431,2.850
1-3N Cycle,1-Recover,16.160,11.972,0.43,2.839
1-3N Cycle,1-Recover,16.170,11.972,0.43,2.839
1-3N Cycle,1-Recover,16.180,11.974,0.428,2.807
1-3N Cycle,1-Recover,16.190,11.976,0.426,2.754
1-3N Cycle,1-Recover,16.200,11.977,0.425,2.733
1-3N Cycle,1-Recover,16.210,11.977,0.425,2.691
1-3N Cycle,1-Recover,16.220,11.979,0.423,2.670
1-3N Cycle,1-Recover,16.230,11.98,0.422,2.648
1-3N Cycle,1-Recover,16.240,11.98,0.422,2.617
1-3N Cycle,1-Recover,16.250,11.98,0.422,2.595
1-3N Cycle,1-Recover,16.260,11.982,0.42,2.585
1-3N Cycle,1-Recover,16.270,11.982,0.42,2.553
1-3N Cycle,1-Recover,16.280,11.982,0.42,2.532
1-3N Cycle,1-Recover,16.290,11.982,0.42,2.532
1-3N Cycle,1-Recover,16.300,11.983,0.419,2.532
1-3N Cycle,1-Recover,16.310,11.983,0.419,2.511
1-3N Cycle,1-Recover,16.320,11.985,0.417,2.490
1-3N Cycle,1-Recover,16.330,11.985,0.417,2.458
1-3N Cycle,1-Recover,16.340,11.987,0.415,2.447
1-3N Cycle,1-Recover,16.350,11.988,0.414,2.415
1-3N Cycle,1-Recover,16.360,11.99,0.412,2.384
1-3N Cycle,1-Recover,16.370,11.991,0.411,2.320
1-3N Cycle,1-Recover,16.380,11.993,0.409,2.299
1-3N Cycle,1-Recover,16.390,11.994,0.408,2.288
1-3N Cycle,1-Recover,16.400,11.996,0.406,2.278
1-3N Cycle,1-Recover,16.410,11.997,0.405,2.257
1-3N Cycle,1-Recover,16.420,11.999,0.403,2.246
1-3N Cycle,1-Recover,16.430,12.002,0.4,2.204
1-3N Cycle,1-Recover,16.440,12.004,0.398,2.182
1-3N Cycle,1-Recover,16.450,12.007,0.395,2.161
1-3N Cycle,1-Recover,16.460,12.008,0.394,2.108
1-3N Cycle,1-Recover,16.470,12.012,0.39,2.055
1-3N Cycle,1-Recover,16.480,12.015,0.387,2.013
1-3N Cycle,1-Recover,16.490,12.016,0.386,1.971
1-3N Cycle,1-Recover,16.500,12.019,0.383,1.949
