SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Preload-1N,1-Hold,13.120,11.73,0.048,1.049
Preload-1N,1-Hold,13.130,11.73,0.048,1.049
Preload-1N,1-Hold,13.140,11.73,0.048,1.049
Preload-1N,1-Hold,13.150,11.73,0.048,1.049
Preload-1N,1-Hold,13.160,11.73,0.048,1.049
Preload-1N,1-Hold,13.170,11.73,0.048,1.039
Preload-1N,1-Hold,13.180,11.73,0.048,1.049
Preload-1N,1-Hold,13.190,11.73,0.048,1.039
Preload-1N,1-Hold,13.200,11.73,0.048,1.039
Preload-1N,1-Hold,13.210,11.73,0.048,1.039
Preload-1N,1-Hold,13.220,11.73,0.048,1.039
Preload-1N,1-Hold,13.230,11.73,0.048,1.018
Preload-1N,1-Hold,13.240,11.73,0.048,1.028
Preload-1N,1-Hold,13.250,11.73,0.048,1.018
Preload-1N,1-Hold,13.260,11.73,0.048,1.018
Preload-1N,1-Hold,13.270,11.73,0.048,1.028
Preload-1N,1-Hold,13.280,11.73,0.048,1.018
Preload-1N,1-Hold,13.290,11.73,0.048,1.028
Preload-1N,1-Hold,13.300,11.73,0.048,1.018
Preload-1N,1-Hold,13.310,11.73,0.048,1.018
Preload-1N,1-Hold,13.320,11.73,0.048,1.018
Preload-1N,1-Hold,13.330,11.73,0.048,1.028
Preload-1N,1-Hold,13.340,11.73,0.048,1.018
Preload-1N,1-Hold,13.350,11.73,0.048,1.007
Preload-1N,1-Hold,13.360,11.73,0.048,1.028
Preload-1N,1-Hold,13.370,11.73,0.048,1.018
Preload-1N,1-Hold,13.380,11.73,0.048,1.039
Preload-1N,1-Hold,13.390,11.73,0.048,1.039
Preload-1N,1-Hold,13.400,11.73,0.048,1.039
Preload-1N,1-Hold,13.410,11.73,0.048,1.039
Preload-1N,1-Hold,13.420,11.73,0.048,1.049
Preload-1N,1-Hold,13.430,11.73,0.048,1.049
Preload-1N,1-Hold,13.440,11.73,0.048,1.060
Preload-1N,1-Hold,13.450,11.73,0.048,1.070
Preload-1N,1-Hold,13.460,11.73,0.048,1.060
Preload-1N,1-Hold,13.470,11.73,0.048,1.060
Preload-1N,1-Hold,13.480,11.73,0.048,1.070
Preload-1N,1-Hold,13.490,11.73,0.048,1.070
Preload-1N,1-Hold,13.500,11.73,0.048,1.070
Preload-1N,1-Hold,13.510,11.73,0.048,1.049
Preload-1N,1-Hold,13.520,11.73,0.048,1.039
Preload-1N,1-Hold,13.530,11.73,0.048,0.996
Preload-1N,1-Hold,13.540,11.73,0.048,0.965
Preload-1N,1-Hold,13.550,11.73,0.048,0.965
Preload-1N,1-Hold,13.560,11.729,0.049,0.986
Preload-1N,1-Hold,13.570,11.729,0.049,0.996
Preload-1N,1-Hold,13.580,11.729,0.049,0.975
Preload-1N,1-Hold,13.590,11.729,0.049,0.996
Preload-1N,1-Hold,13.600,11.729,0.049,0.996
Preload-1N,1-Hold,13.610,11.729,0.049,1.007
Preload-1N,1-Hold,13.620,11.729,0.049,1.018
Preload-1N,1-Hold,13.630,11.729,0.049,1.018
Preload-1N,1-Hold,13.640,11.729,0.049,1.028
Preload-1N,1-Hold,13.650,11.729,0.049,1.018
Preload-1N,1-Hold,13.660,11.729,0.049,1.018
Preload-1N,1-Hold,13.670,11.729,0.049,1.018
Preload-1N,1-Hold,13.680,11.729,0.049,1.039
Preload-1N,1-Hold,13.690,11.729,0.049,1.039
Preload-1N,1-Hold,13.700,11.729,0.049,1.039
Preload-1N,1-Hold,13.710,11.729,0.049,1.039
Preload-1N,1-Hold,13.720,11.729,0.049,1.039
Preload-1N,1-Hold,13.730,11.729,0.049,1.039
Preload-1N,1-Hold,13.740,11.729,0.049,1.039
Preload-1N,1-Hold,13.750,11.729,0.049,1.039
Preload-1N,1-Hold,13.760,11.729,0.049,1.039
Preload-1N,1-Hold,13.770,11.729,0.049,1.039
Preload-1N,1-Hold,13.780,11.729,0.049,1.039
Preload-1N,1-Hold,13.790,11.729,0.049,1.039
Preload-1N,1-Hold,13.800,11.729,0.049,1.039
Preload-1N,1-Hold,13.810,11.729,0.049,1.039
Preload-1N,1-Hold,13.820,11.729,0.049,1.039
Preload-1N,1-Hold,13.830,11.729,0.049,1.018
Preload-1N,1-Hold,13.840,11.729,0.049,1.018
Preload-1N,1-Hold,13.850,11.729,0.049,1.018
Preload-1N,1-Hold,13.860,11.729,0.049,1.018
Preload-1N,1-Hold,13.870,11.729,0.049,1.018
Preload-1N,1-Hold,13.880,11.729,0.049,1.018
Preload-1N,1-Hold,13.890,11.729,0.049,1.007
Preload-1N,1-Hold,13.900,11.729,0.049,1.018
Preload-1N,1-Hold,13.910,11.729,0.049,1.018
Preload-1N,1-Hold,13.920,11.729,0.049,1.018
Preload-1N,1-Hold,13.930,11.729,0.049,1.018
Preload-1N,1-Hold,13.940,11.729,0.049,1.028
Preload-1N,1-Hold,13.950,11.729,0.049,1.018
Preload-1N,1-Hold,13.960,11.729,0.049,1.007
Preload-1N,1-Hold,13.970,11.729,0.049,1.018
Preload-1N,1-Hold,13.980,11.729,0.049,1.028
Preload-1N,1-Hold,13.990,11.729,0.049,1.039
Preload-1N,1-Hold,14.000,11.729,0.049,1.039
Preload-1N,1-Hold,14.010,11.729,0.049,1.039
Preload-1N,1-Hold,14.020,11.729,0.049,1.028
Preload-1N,1-Hold,14.030,11.729,0.049,1.028
Preload-1N,1-Hold,14.040,11.729,0.049,1.028
Preload-1N,1-Hold,14.050,11.729,0.049,1.018
Preload-1N,1-Hold,14.060,11.729,0.049,1.028
Preload-1N,1-Hold,14.070,11.729,0.049,1.028
Preload-1N,1-Hold,14.080,11.729,0.049,1.028
Preload-1N,1-Hold,14.090,11.729,0.049,1.028
Preload-1N,1-Hold,14.100,11.729,0.049,1.028
Preload-1N,1-Hold,14.110,11.729,0.049,1.028
Preload-1N,1-Hold,14.120,11.729,0.049,1.028
Preload-1N,1-Hold,14.130,11.729,0.049,1.007
Preload-1N,1-Hold,14.140,11.729,0.049,1.018
Preload-1N,1-Hold,14.150,11.729,0.049,1.007
Preload-1N,1-Hold,14.160,11.729,0.049,1.007
Preload-1N,1-Hold,14.170,11.729,0.049,1.007
Preload-1N,1-Hold,14.180,11.729,0.049,1.007
Preload-1N,1-Hold,14.190,11.729,0.049,1.018
Preload-1N,1-Hold,14.200,11.729,0.049,0.996
Preload-1N,1-Hold,14.210,11.729,0.049,0.996
Preload-1N,1-Hold,14.220,11.729,0.049,0.996
Preload-1N,1-Hold,14.230,11.729,0.049,1.007
Preload-1N,1-Hold,14.240,11.729,0.049,0.996
Preload-1N,1-Hold,14.250,11.729,0.049,0.996
Preload-1N,1-Hold,14.260,11.729,0.049,0.996
Preload-1N,1-Hold,14.270,11.729,0.049,1.007
Preload-1N,1-Hold,14.280,11.729,0.049,1.007
Preload-1N,1-Hold,14.290,11.729,0.049,1.018
Preload-1N,1-Hold,14.300,11.729,0.049,1.018
Preload-1N,1-Hold,14.310,11.729,0.049,1.018
Preload-1N,1-Hold,14.320,11.729,0.049,1.018
Preload-1N,1-Hold,14.330,11.729,0.049,1.018
Preload-1N,1-Hold,14.340,11.729,0.049,1.018
Preload-1N,1-Hold,14.350,11.729,0.049,1.018
Preload-1N,1-Hold,14.360,11.729,0.049,1.018
Preload-1N,1-Hold,14.370,11.729,0.049,1.018
Preload-1N,1-Hold,14.380,11.729,0.049,1.018
Preload-1N,1-Hold,14.390,11.729,0.049,1.018
Preload-1N,1-Hold,14.400,11.729,0.049,1.018
Preload-1N,1-Hold,14.410,11.729,0.049,1.007
Preload-1N,1-Hold,14.420,11.729,0.049,1.007
Preload-1N,1-Hold,14.430,11.729,0.049,1.018
Preload-1N,1-Hold,14.440,11.729,0.049,0.986
Preload-1N,1-Hold,14.450,11.729,0.049,0.986
Preload-1N,1-Hold,14.460,11.729,0.049,0.996
Preload-1N,1-Hold,14.470,11.729,0.049,0.986
Preload-1N,1-Hold,14.480,11.729,0.049,0.986
Preload-1N,1-Hold,14.490,11.729,0.049,0.986
Preload-1N,1-Hold,14.500,11.729,0.049,0.986
Preload-1N,1-Hold,14.510,11.729,0.049,0.996
Preload-1N,1-Hold,14.520,11.73,0.048,0.986
Preload-1N,1-Hold,14.530,11.73,0.048,0.996
Preload-1N,1-Hold,14.540,11.73,0.048,0.996
Preload-1N,1-Hold,14.550,11.73,0.048,0.986
Preload-1N,1-Hold,14.560,11.73,0.048,0.986
Preload-1N,1-Hold,14.570,11.73,0.048,0.975
Preload-1N,1-Hold,14.580,11.729,0.049,0.986
Preload-1N,1-Hold,14.590,11.729,0.049,1.018
Preload-1N,1-Hold,14.600,11.729,0.049,1.007
Preload-1N,1-Hold,14.610,11.729,0.049,1.018
Preload-1N,1-Hold,14.620,11.729,0.049,1.018
Preload-1N,1-Hold,14.630,11.729,0.049,1.018
Preload-1N,1-Hold,14.640,11.729,0.049,1.018
Preload-1N,1-Hold,14.650,11.729,0.049,1.007
Preload-1N,1-Hold,14.660,11.729,0.049,1.018
Preload-1N,1-Hold,14.670,11.729,0.049,1.018
Preload-1N,1-Hold,14.680,11.729,0.049,1.007
Preload-1N,1-Hold,14.690,11.729,0.049,1.018
Preload-1N,1-Hold,14.700,11.729,0.049,1.007
Preload-1N,1-Hold,14.710,11.729,0.049,1.018
Preload-1N,1-Hold,14.720,11.729,0.049,1.007
Preload-1N,1-Hold,14.730,11.729,0.049,1.007
Preload-1N,1-Hold,14.740,11.729,0.049,0.996
Preload-1N,1-Hold,14.750,11.729,0.049,0.996
Preload-1N,1-Hold,14.760,11.729,0.049,1.007
Preload-1N,1-Hold,14.770,11.729,0.049,1.007
Preload-1N,1-Hold,14.780,11.729,0.049,1.018
Preload-1N,1-Hold,14.790,11.729,0.049,1.028
Preload-1N,1-Hold,14.800,11.729,0.049,1.039
Preload-1N,1-Hold,14.810,11.729,0.049,1.028
Preload-1N,1-Hold,14.820,11.729,0.049,1.039
Preload-1N,1-Hold,14.830,11.729,0.049,1.039
Preload-1N,1-Hold,14.840,11.729,0.049,1.039
Preload-1N,1-Hold,14.850,11.729,0.049,1.028
Preload-1N,1-Hold,14.860,11.729,0.049,1.018
Preload-1N,1-Hold,14.870,11.729,0.049,0.996
Preload-1N,1-Hold,14.880,11.729,0.049,0.986
Preload-1N,1-Hold,14.890,11.729,0.049,0.965
Preload-1N,1-Hold,14.900,11.727,0.051,0.975
Preload-1N,1-Hold,14.910,11.727,0.051,0.996
Preload-1N,1-Hold,14.920,11.727,0.051,0.996
Preload-1N,1-Hold,14.930,11.727,0.051,0.996
Preload-1N,1-Hold,14.940,11.727,0.051,0.996
Preload-1N,1-Hold,14.950,11.727,0.051,1.018
Preload-1N,1-Hold,14.960,11.727,0.051,1.018
Preload-1N,1-Hold,14.970,11.727,0.051,1.028
Preload-1N,1-Hold,14.980,11.726,0.052,1.028
Preload-1N,1-Hold,14.990,11.726,0.052,1.039
Preload-1N,1-Recover,15.000,11.726,0.052,1.039
1-3N Cycle,1-Compress,15.002,11.726,0.052,1.049
1-3N Cycle,1-Compress,15.012,11.726,0.052,1.049
1-3N Cycle,1-Compress,15.022,11.726,0.052,1.060
1-3N Cycle,1-Compress,15.032,11.726,0.052,1.060
1-3N Cycle,1-Compress,15.042,11.726,0.052,1.049
1-3N Cycle,1-Compress,15.052,11.726,0.052,1.060
1-3N Cycle,1-Compress,15.062,11.726,0.052,1.039
1-3N Cycle,1-Compress,15.072,11.726,0.052,1.049
1-3N Cycle,1-Compress,15.082,11.724,0.054,1.049
1-3N Cycle,1-Compress,15.092,11.724,0.054,1.060
1-3N Cycle,1-Compress,15.102,11.722,0.056,1.060
1-3N Cycle,1-Compress,15.112,11.722,0.056,1.092
1-3N Cycle,1-Compress,15.122,11.721,0.057,1.113
1-3N Cycle,1-Compress,15.132,11.721,0.057,1.123
1-3N Cycle,1-Compress,15.142,11.719,0.059,1.134
1-3N Cycle,1-Compress,15.152,11.718,0.06,1.155
1-3N Cycle,1-Compress,15.162,11.716,0.062,1.176
1-3N Cycle,1-Compress,15.172,11.716,0.062,1.198
1-3N Cycle,1-Compress,15.182,11.715,0.063,1.208
1-3N Cycle,1-Compress,15.192,11.713,0.065,1.251
1-3N Cycle,1-Compress,15.202,11.712,0.066,1.261
1-3N Cycle,1-Compress,15.212,11.712,0.066,1.272
1-3N Cycle,1-Compress,15.222,11.71,0.068,1.282
1-3N Cycle,1-Compress,15.232,11.708,0.07,1.293
1-3N Cycle,1-Compress,15.242,11.707,0.071,1.303
1-3N Cycle,1-Compress,15.252,11.705,0.073,1.303
1-3N Cycle,1-Compress,15.262,11.704,0.074,1.325
1-3N Cycle,1-Compress,15.272,11.702,0.076,1.346
1-3N Cycle,1-Compress,15.282,11.701,0.077,1.346
1-3N Cycle,1-Compress,15.292,11.699,0.079,1.388
1-3N Cycle,1-Compress,15.302,11.696,0.082,1.409
1-3N Cycle,1-Compress,15.312,11.693,0.085,1.441
1-3N Cycle,1-Compress,15.322,11.691,0.087,1.473
1-3N Cycle,1-Compress,15.332,11.688,0.09,1.505
1-3N Cycle,1-Compress,15.342,11.685,0.093,1.515
1-3N Cycle,1-Compress,15.352,11.682,0.096,1.547
1-3N Cycle,1-Compress,15.362,11.679,0.099,1.579
1-3N Cycle,1-Compress,15.372,11.676,0.102,1.611
1-3N Cycle,1-Compress,15.382,11.672,0.106,1.632
1-3N Cycle,1-Compress,15.392,11.669,0.109,1.674
1-3N Cycle,1-Compress,15.402,11.665,0.113,1.706
1-3N Cycle,1-Compress,15.412,11.662,0.116,1.738
1-3N Cycle,1-Compress,15.422,11.658,0.12,1.769
1-3N Cycle,1-Compress,15.432,11.655,0.123,1.706
1-3N Cycle,1-Compress,15.442,11.651,0.127,1.727
1-3N Cycle,1-Compress,15.452,11.646,0.132,1.769
1-3N Cycle,1-Compress,15.462,11.641,0.137,1.822
1-3N Cycle,1-Compress,15.472,11.637,0.141,1.875
1-3N Cycle,1-Compress,15.482,11.63,0.148,1.918
1-3N Cycle,1-Compress,15.492,11.626,0.152,1.971
1-3N Cycle,1-Compress,15.502,11.621,0.157,2.013
1-3N Cycle,1-Compress,15.512,11.616,0.162,2.045
1-3N Cycle,1-Compress,15.522,11.612,0.166,2.098
1-3N Cycle,1-Compress,15.532,11.607,0.171,2.108
1-3N Cycle,1-Compress,15.542,11.602,0.176,2.045
1-3N Cycle,1-Compress,15.552,11.596,0.182,2.108
1-3N Cycle,1-Compress,15.562,11.59,0.188,2.172
1-3N Cycle,1-Compress,15.572,11.583,0.195,2.225
1-3N Cycle,1-Compress,15.582,11.577,0.201,2.235
1-3N Cycle,1-Compress,15.592,11.571,0.207,2.278
1-3N Cycle,1-Compress,15.602,11.566,0.212,2.352
1-3N Cycle,1-Compress,15.612,11.56,0.218,2.394
1-3N Cycle,1-Compress,15.622,11.555,0.223,2.352
1-3N Cycle,1-Compress,15.632,11.551,0.227,2.352
1-3N Cycle,1-Compress,15.642,11.546,0.232,2.331
1-3N Cycle,1-Compress,15.652,11.54,0.238,2.437
1-3N Cycle,1-Compress,15.662,11.535,0.243,2.479
1-3N Cycle,1-Compress,15.672,11.53,0.248,2.500
1-3N Cycle,1-Compress,15.682,11.526,0.252,2.543
1-3N Cycle,1-Compress,15.692,11.519,0.259,2.585
1-3N Cycle,1-Compress,15.702,11.515,0.263,2.627
1-3N Cycle,1-Compress,15.712,11.51,0.268,2.648
1-3N Cycle,1-Compress,15.722,11.507,0.271,2.648
1-3N Cycle,1-Compress,15.732,11.502,0.276,2.659
1-3N Cycle,1-Compress,15.742,11.499,0.279,2.691
1-3N Cycle,1-Compress,15.752,11.494,0.284,2.712
1-3N Cycle,1-Compress,15.762,11.49,0.288,2.744
1-3N Cycle,1-Compress,15.772,11.487,0.291,2.754
1-3N Cycle,1-Compress,15.782,11.483,0.295,2.765
1-3N Cycle,1-Compress,15.792,11.48,0.298,2.765
1-3N Cycle,1-Compress,15.802,11.476,0.302,2.744
1-3N Cycle,1-Compress,15.812,11.471,0.307,2.807
1-3N Cycle,1-Compress,15.822,11.466,0.312,2.828
1-3N Cycle,1-Compress,15.832,11.462,0.316,2.871
1-3N Cycle,1-Compress,15.842,11.458,0.32,2.881
1-3N Cycle,1-Compress,15.852,11.454,0.324,2.892
1-3N Cycle,1-Compress,15.862,11.451,0.327,2.892
1-3N Cycle,1-Compress,15.872,11.447,0.331,2.913
1-3N Cycle,1-Compress,15.882,11.444,0.334,2.934
1-3N Cycle,1-Compress,15.892,11.441,0.337,2.956
1-3N Cycle,1-Compress,15.902,11.438,0.34,2.977
1-3N Cycle,1-Compress,15.912,11.437,0.341,2.977
1-3N Cycle,1-Compress,15.922,11.435,0.343,2.987
1-3N Cycle,1-Compress,15.932,11.432,0.346,2.977
1-3N Cycle,1-Compress,15.942,11.432,0.346,2.977
1-3N Cycle,1-Compress,15.952,11.43,0.348,2.966
1-3N Cycle,1-Compress,15.962,11.429,0.349,2.966
1-3N Cycle,1-Compress,15.972,11.427,0.351,2.987
1-3N Cycle,1-Compress,15.982,11.426,0.352,2.998
1-3N Cycle,1-Compress,15.992,11.424,0.354,2.987
1-3N Cycle,1-Recover,16.000,11.424,0.354,2.987
1-3N Cycle,1-Recover,16.010,11.424,0.354,2.987
1-3N Cycle,1-Recover,16.020,11.424,0.354,2.977
1-3N Cycle,1-Recover,16.030,11.424,0.354,2.956
1-3N Cycle,1-Recover,16.040,11.424,0.354,2.945
1-3N Cycle,1-Recover,16.050,11.424,0.354,2.924
1-3N Cycle,1-Recover,16.060,11.424,0.354,2.903
1-3N Cycle,1-Recover,16.070,11.424,0.354,2.871
1-3N Cycle,1-Recover,16.080,11.424,0.354,2.850
1-3N Cycle,1-Recover,16.090,11.424,0.354,2.839
1-3N Cycle,1-Recover,16.100,11.424,0.354,2.839
1-3N Cycle,1-Recover,16.110,11.424,0.354,2.828
1-3N Cycle,1-Recover,16.120,11.424,0.354,2.828
1-3N Cycle,1-Recover,16.130,11.424,0.354,2.828
1-3N Cycle,1-Recover,16.140,11.424,0.354,2.818
1-3N Cycle,1-Recover,16.150,11.424,0.354,2.797
1-3N Cycle,1-Recover,16.160,11.424,0.354,2.797
1-3N Cycle,1-Recover,16.170,11.424,0.354,2.797
1-3N Cycle,1-Recover,16.180,11.424,0.354,2.786
1-3N Cycle,1-Recover,16.190,11.424,0.354,2.786
1-3N Cycle,1-Recover,16.200,11.424,0.354,2.786
1-3N Cycle,1-Recover,16.210,11.424,0.354,2.776
1-3N Cycle,1-Recover,16.220,11.426,0.352,2.776
1-3N Cycle,1-Recover,16.230,11.426,0.352,2.765
1-3N Cycle,1-Recover,16.240,11.427,0.351,2.765
1-3N Cycle,1-Recover,16.250,11.429,0.349,2.670
1-3N Cycle,1-Recover,16.260,11.432,0.346,2.670
1-3N Cycle,1-Recover,16.270,11.433,0.345,2.627
1-3N Cycle,1-Recover,16.280,11.435,0.343,2.595
1-3N Cycle,1-Recover,16.290,11.437,0.341,2.585
1-3N Cycle,1-Recover,16.300,11.438,0.34,2.553
1-3N Cycle,1-Recover,16.310,11.44,0.338,2.532
1-3N Cycle,1-Recover,16.320,11.441,0.337,2.500
1-3N Cycle,1-Recover,16.330,11.441,0.337,2.479
1-3N Cycle,1-Recover,16.340,11.443,0.335,2.468
1-3N Cycle,1-Recover,16.350,11.444,0.334,2.447
1-3N Cycle,1-Recover,16.360,11.446,0.332,2.426
1-3N Cycle,1-Recover,16.370,11.447,0.331,2.405
1-3N Cycle,1-Recover,16.380,11.449,0.329,2.373
1-3N Cycle,1-Recover,16.390,11.452,0.326,2.331
1-3N Cycle,1-Recover,16.400,11.454,0.324,2.320
1-3N Cycle,1-Recover,16.410,11.455,0.323,2.288
1-3N Cycle,1-Recover,16.420,11.458,0.32,2.267
1-3N Cycle,1-Recover,16.430,11.46,0.318,2.257
1-3N Cycle,1-Recover,16.440,11.463,0.315,2.225
1-3N Cycle,1-Recover,16.450,11.466,0.312,2.193
1-3N Cycle,1-Recover,16.460,11.469,0.309,2.151
1-3N Cycle,1-Recover,16.470,11.471,0.307,2.119
1-3N Cycle,1-Recover,16.480,11.474,0.304,2.077
1-3N Cycle,1-Recover,16.490,11.477,0.301,2.045
1-3N Cycle,1-Recover,16.500,11.479,0.299,2.013
1-3N Cycle,1-Recover,16.510,11.482,0.296,1.981
1-3N Cycle,1-Recover,16.520,11.483,0.295,1.960
1-3N Cycle,1-Recover,16.530,11.487,0.291,1.939
1-3N Cycle,1-Recover,16.540,11.488,0.29,1.907
1-3N Cycle,1-Recover,16.550,11.491,0.287,1.875
1-3N Cycle,1-Recover,16.560,11.493,0.285,1.844
1-3N Cycle,1-Recover,16.570,11.496,0.282,1.812
1-3N Cycle,1-Recover,16.580,11.497,0.281,1.791
1-3N Cycle,1-Recover,16.590,11.501,0.277,1.769
1-3N Cycle,1-Recover,16.600,11.502,0.276,1.738
1-3N Cycle,1-Recover,16.610,11.505,0.273,1.738
1-3N Cycle,1-Recover,16.620,11.508,0.27,1.706
1-3N Cycle,1-Recover,16.630,11.512,0.266,1.685
1-3N Cycle,1-Recover,16.640,11.515,0.263,1.653
1-3N Cycle,1-Recover,16.650,11.518,0.26,1.611
1-3N Cycle,1-Recover,16.660,11.521,0.257,1.579
1-3N Cycle,1-Recover,16.670,11.524,0.254,1.547
1-3N Cycle,1-Recover,16.680,11.527,0.251,1.505
1-3N Cycle,1-Recover,16.690,11.53,0.248,1.483
1-3N Cycle,1-Recover,16.700,11.533,0.245,1.462
1-3N Cycle,1-Recover,16.710,11.537,0.241,1.431
1-3N Cycle,1-Recover,16.720,11.54,0.238,1.409
1-3N Cycle,1-Recover,16.730,11.543,0.235,1.367
1-3N Cycle,1-Recover,16.740,11.546,0.232,1.346
1-3N Cycle,1-Recover,16.750,11.547,0.231,1.325
1-3N Cycle,1-Recover,16.760,11.551,0.227,1.303
1-3N Cycle,1-Recover,16.770,11.552,0.226,1.293
1-3N Cycle,1-Recover,16.780,11.555,0.223,1.293
1-3N Cycle,1-Recover,16.790,11.557,0.221,1.272
1-3N Cycle,1-Recover,16.800,11.56,0.218,1.261
1-3N Cycle,1-Recover,16.810,11.563,0.215,1.229
1-3N Cycle,1-Recover,16.820,11.565,0.213,1.198
1-3N Cycle,1-Recover,16.830,11.568,0.21,1.176
1-3N Cycle,1-Recover,16.840,11.569,0.209,1.155
1-3N Cycle,1-Recover,16.850,11.572,0.206,1.134
1-3N Cycle,1-Recover,16.860,11.574,0.204,1.113
1-3N Cycle,1-Recover,16.870,11.576,0.202,1.113
1-3N Cycle,1-Recover,16.880,11.577,0.201,1.102
1-3N Cycle,1-Recover,16.890,11.579,0.199,1.092
1-3N Cycle,1-Recover,16.900,11.579,0.199,1.092
1-3N Cycle,1-Recover,16.910,11.58,0.198,1.081
1-3N Cycle,1-Recover,16.920,11.58,0.198,1.092
1-3N Cycle,1-Recover,16.930,11.582,0.196,1.070
1-3N Cycle,1-Recover,16.940,11.583,0.195,1.060
1-3N Cycle,1-Recover,16.950,11.583,0.195,1.060
1-3N Cycle,1-Recover,16.960,11.585,0.193,1.039
1-3N Cycle,1-Recover,16.970,11.585,0.193,1.049
1-3N Cycle,1-Recover,16.980,11.587,0.191,1.049
1-3N Cycle,1-Recover,16.990,11.587,0.191,1.039
1-3N Cycle,2-Compress,17.000,11.587,0.191,1.039
1-3N Cycle,2-Compress,17.010,11.587,0.191,1.049
1-3N Cycle,2-Compress,17.020,11.587,0.191,1.060
1-3N Cycle,2-Compress,17.030,11.587,0.191,1.060
1-3N Cycle,2-Compress,17.040,11.587,0.191,1.070
1-3N Cycle,2-Compress,17.050,11.587,0.191,1.081
1-3N Cycle,2-Compress,17.060,11.587,0.191,1.070
1-3N Cycle,2-Compress,17.070,11.587,0.191,1.081
1-3N Cycle,2-Compress,17.080,11.587,0.191,1.092
1-3N Cycle,2-Compress,17.090,11.587,0.191,1.092
1-3N Cycle,2-Compress,17.100,11.587,0.191,1.081
1-3N Cycle,2-Compress,17.110,11.587,0.191,1.092
1-3N Cycle,2-Compress,17.120,11.585,0.193,1.092
1-3N Cycle,2-Compress,17.130,11.585,0.193,1.102
1-3N Cycle,2-Compress,17.140,11.583,0.195,1.092
1-3N Cycle,2-Compress,17.150,11.583,0.195,1.123
1-3N Cycle,2-Compress,17.160,11.58,0.198,1.134
1-3N Cycle,2-Compress,17.170,11.579,0.199,1.166
1-3N Cycle,2-Compress,17.180,11.577,0.201,1.187
1-3N Cycle,2-Compress,17.190,11.576,0.202,1.219
1-3N Cycle,2-Compress,17.200,11.574,0.204,1.251
1-3N Cycle,2-Compress,17.210,11.572,0.206,1.272
1-3N Cycle,2-Compress,17.220,11.571,0.207,1.293
1-3N Cycle,2-Compress,17.230,11.569,0.209,1.303
1-3N Cycle,2-Compress,17.240,11.568,0.21,1.325
1-3N Cycle,2-Compress,17.250,11.566,0.212,1.346
1-3N Cycle,2-Compress,17.260,11.566,0.212,1.367
1-3N Cycle,2-Compress,17.270,11.565,0.213,1.388
1-3N Cycle,2-Compress,17.280,11.563,0.215,1.399
1-3N Cycle,2-Compress,17.290,11.562,0.216,1.420
1-3N Cycle,2-Compress,17.300,11.56,0.218,1.441
1-3N Cycle,2-Compress,17.310,11.558,0.22,1.473
1-3N Cycle,2-Compress,17.320,11.557,0.221,1.494
1-3N Cycle,2-Compress,17.330,11.555,0.223,1.494
1-3N Cycle,2-Compress,17.340,11.554,0.224,1.505
1-3N Cycle,2-Compress,17.350,11.551,0.227,1.515
1-3N Cycle,2-Compress,17.360,11.549,0.229,1.515
1-3N Cycle,2-Compress,17.370,11.544,0.234,1.558
1-3N Cycle,2-Compress,17.380,11.541,0.237,1.600
1-3N Cycle,2-Compress,17.390,11.538,0.24,1.642
1-3N Cycle,2-Compress,17.400,11.535,0.243,1.695
1-3N Cycle,2-Compress,17.410,11.532,0.246,1.716
1-3N Cycle,2-Compress,17.420,11.529,0.249,1.748
1-3N Cycle,2-Compress,17.430,11.524,0.254,1.801
1-3N Cycle,2-Compress,17.440,11.521,0.257,1.822
1-3N Cycle,2-Compress,17.450,11.518,0.26,1.875
1-3N Cycle,2-Compress,17.460,11.515,0.263,1.897
1-3N Cycle,2-Compress,17.470,11.512,0.266,1.939
1-3N Cycle,2-Compress,17.480,11.508,0.27,1.949
1-3N Cycle,2-Compress,17.490,11.505,0.273,1.971
1-3N Cycle,2-Compress,17.500,11.502,0.276,2.002
1-3N Cycle,2-Compress,17.510,11.499,0.279,2.024
1-3N Cycle,2-Compress,17.520,11.494,0.284,2.055
1-3N Cycle,2-Compress,17.530,11.491,0.287,2.108
1-3N Cycle,2-Compress,17.540,11.488,0.29,2.140
1-3N Cycle,2-Compress,17.550,11.485,0.293,2.172
1-3N Cycle,2-Compress,17.560,11.482,0.296,2.214
1-3N Cycle,2-Compress,17.570,11.479,0.299,2.225
1-3N Cycle,2-Compress,17.580,11.476,0.302,2.257
1-3N Cycle,2-Compress,17.590,11.472,0.306,2.278
1-3N Cycle,2-Compress,17.600,11.469,0.309,2.310
1-3N Cycle,2-Compress,17.610,11.466,0.312,2.394
1-3N Cycle,2-Compress,17.620,11.463,0.315,2.426
1-3N Cycle,2-Compress,17.630,11.46,0.318,2.447
1-3N Cycle,2-Compress,17.640,11.458,0.32,2.447
1-3N Cycle,2-Compress,17.650,11.455,0.323,2.468
1-3N Cycle,2-Compress,17.660,11.452,0.326,2.490
1-3N Cycle,2-Compress,17.670,11.449,0.329,2.490
1-3N Cycle,2-Compress,17.680,11.446,0.332,2.521
1-3N Cycle,2-Compress,17.690,11.444,0.334,2.564
1-3N Cycle,2-Compress,17.700,11.441,0.337,2.595
1-3N Cycle,2-Compress,17.710,11.438,0.34,2.627
1-3N Cycle,2-Compress,17.720,11.435,0.343,2.659
